age,annual_income,emp_length,home_ownership,loan_amount,purpose,loan_term,verification_status,revol_util,revol_bal,earliest_credit_line,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt
59,59675,< 1 year,MORTGAGE,37934,credit_card, 36 months,Verified,0.4697763662607343,15295,2017-12-22 11:00:43.583090,3,14,0.47743197058446746,2,0,default,2998.5980525276277,7229.598081428451,37934
36,46832,7 years,RENT,18780,home_improvement, 36 months,Source Verified,0.4307189213471023,3198,2007-05-10 11:00:43.583093,5,12,0.24298199058416153,0,110884,fully_paid,0.0,18780.0,18780
55,69214,2 years,RENT,18972,debt_consolidation, 36 months,Verified,0.1964534119821079,15760,2007-12-29 11:00:43.583096,1,9,0.5358261203568552,0,79052,fully_paid,0.0,18972.0,18972
56,48789,9 years,MORTGAGE,19166,credit_card, 36 months,Not Verified,0.4727539813455661,17370,2009-08-18 11:00:43.583099,2,2,0.686728170173533,0,20633,fully_paid,0.0,19166.0,19166
46,84328,4 years,RENT,24851,home_improvement, 36 months,Source Verified,0.26305676913038645,25626,2019-04-26 11:00:43.583103,4,6,0.5126197571628249,1,95600,fully_paid,0.0,24851.0,24851
45,25353,8 years,MORTGAGE,17854,debt_consolidation, 36 months,Not Verified,0.4622884169258001,29943,2016-01-29 11:00:43.583106,1,7,0.7456954807326088,0,0,fully_paid,0.0,17854.0,17854
33,61009,7 years,OWN,20713,other, 60 months,Verified,0.4097078279645271,4805,2018-05-01 11:00:43.583110,4,14,0.3678487827170314,1,19772,fully_paid,0.0,20713.0,20713
39,77527,7 years,RENT,7590,credit_card, 36 months,Source Verified,0.6168233091809814,18548,2017-06-15 11:00:43.583113,0,11,0.716548734604404,3,7546,charged_off,1394.3283221112729,5483.890000017637,7590
36,74595,8 years,MORTGAGE,21887,debt_consolidation, 36 months,Verified,0.28479881590095213,0,2020-02-08 11:00:43.583116,2,14,0.4232458434659185,0,0,charged_off,10700.264997684777,1827.1560943934317,21887
37,137325,1 years,RENT,13342,credit_card, 36 months,Source Verified,0.3701306542674437,23512,2007-04-29 11:00:43.583120,5,12,0.7460331194483935,0,40005,charged_off,5145.544867317473,3813.989583367414,13342
48,78745,5 years,OWN,19702,credit_card, 36 months,Not Verified,0.5596626473802275,25973,2013-07-07 11:00:43.583123,5,3,0.24576182902231009,0,55734,charged_off,7655.322690754313,13279.435086909063,19702
29,44898,2 years,OWN,2994,debt_consolidation, 60 months,Not Verified,0.3527924856892918,0,2018-10-25 11:00:43.583126,4,7,0.54614709275461,0,54838,fully_paid,0.0,2994.0,2994
46,67613,2 years,OWN,19411,credit_card, 60 months,Not Verified,0.39569477086223676,11607,2016-03-04 11:00:43.583129,3,10,0.545723977244765,0,53911,fully_paid,0.0,19411.0,19411
38,25593,1 years,MORTGAGE,1000,debt_consolidation, 36 months,Not Verified,0.31865372369696404,6029,2007-06-29 11:00:43.583133,5,5,0.595423181044607,1,51577,fully_paid,0.0,1000.0,1000
50,67985,5 years,MORTGAGE,13068,credit_card, 36 months,Verified,0.36727083223699425,11582,2019-04-13 11:00:43.583136,0,4,0.42971601957984734,0,14556,charged_off,4260.723721219642,9524.698452859418,13068
29,49173,2 years,MORTGAGE,3061,home_improvement, 36 months,Verified,0.5341915144191625,9600,2011-05-04 11:00:43.583140,0,10,0.5863353052403779,2,34925,fully_paid,0.0,3061.0,3061
36,92884,4 years,RENT,19431,credit_card, 36 months,Source Verified,0.7671824800401658,14563,2007-11-09 11:00:43.583143,3,3,0.4603425012562412,0,0,fully_paid,0.0,19431.0,19431
48,56261,3 years,RENT,15484,major_purchase, 60 months,Source Verified,0.0642997622903525,24873,2019-05-26 11:00:43.583146,0,13,0.3946834599650929,0,82386,fully_paid,0.0,15484.0,15484
28,67080,3 years,OWN,9604,debt_consolidation, 36 months,Verified,0.1469962143373073,11862,2012-07-22 11:00:43.583150,2,10,0.7828185473478388,1,52838,fully_paid,0.0,9604.0,9604
24,54111,2 years,MORTGAGE,25040,credit_card, 36 months,Source Verified,0.3717047593068806,5125,2011-07-16 11:00:43.583153,4,12,0.5156065081139178,0,52049,fully_paid,0.0,25040.0,25040
50,113471,6 years,MORTGAGE,8723,home_improvement, 36 months,Source Verified,0.4099287527135038,13023,2006-12-31 11:00:43.583156,0,11,0.19723372744837064,0,73382,fully_paid,0.0,8723.0,8723
45,61968,2 years,MORTGAGE,1000,credit_card, 60 months,Source Verified,0.35646962184298664,12467,2011-11-05 11:00:43.583160,2,12,0.36539399026547,0,75529,fully_paid,0.0,1000.0,1000
24,115813,8 years,RENT,18595,credit_card, 36 months,Not Verified,0.2893442854263859,14134,2018-12-21 11:00:43.583163,3,12,0.7902974587660478,1,39164,fully_paid,0.0,18595.0,18595
41,90353,8 years,OWN,2633,debt_consolidation, 60 months,Source Verified,0.15352849913573136,8720,2020-12-04 11:00:43.583166,4,3,0.3182785690887896,0,46493,fully_paid,0.0,2633.0,2633
36,82051,10+ years,OWN,8944,debt_consolidation, 36 months,Verified,0.2778470185735416,18626,2014-08-24 11:00:43.583170,3,14,0.6081689745537516,0,96984,fully_paid,0.0,8944.0,8944
46,79218,5 years,RENT,11378,debt_consolidation, 36 months,Verified,0.5634473237995776,27934,2005-12-08 11:00:43.583173,4,12,0.36109159619712233,3,32441,fully_paid,0.0,11378.0,11378
51,79844,10 years,RENT,5032,major_purchase, 60 months,Not Verified,0.4186133552563119,2310,2011-07-31 11:00:43.583176,0,11,0.21235906725497578,0,96716,charged_off,1887.8573251352684,2204.151938511122,5032
35,21808,7 years,MORTGAGE,11543,debt_consolidation, 36 months,Not Verified,0.5351123795809806,19507,2013-11-20 11:00:43.583180,0,4,0.5960909773223606,0,39490,fully_paid,0.0,11543.0,11543
28,63027,4 years,RENT,5163,other, 36 months,Source Verified,0.15931718600577416,24597,2017-01-27 11:00:43.583183,4,14,0.4342828184268081,0,0,charged_off,131.62949827745464,1098.6604123984785,5163
38,91128,1 years,RENT,16136,credit_card, 36 months,Source Verified,0.6888286641425734,10660,2005-11-07 11:00:43.583186,2,8,0.8177056869393506,0,52685,fully_paid,0.0,16136.0,16136
41,68777,< 1 year,RENT,6398,debt_consolidation, 36 months,Not Verified,0.287623069747503,27522,2021-04-07 11:00:43.583190,2,3,0.7251087777222457,0,39258,fully_paid,0.0,6398.0,6398
57,34870,2 years,MORTGAGE,15211,credit_card, 36 months,Source Verified,0.4950403255894196,14394,2009-02-17 11:00:43.583193,2,2,0.7530515837642363,0,9552,fully_paid,0.0,15211.0,15211
30,68689,10 years,OWN,23134,other, 60 months,Not Verified,0.37498389360599665,3740,2018-12-25 11:00:43.583196,1,10,0.713217346042955,1,47569,fully_paid,0.0,23134.0,23134
59,112602,10 years,MORTGAGE,20476,other, 36 months,Not Verified,0.29199713228598756,2284,2008-09-09 11:00:43.583200,5,7,0.6379024599838543,1,35434,fully_paid,0.0,20476.0,20476
43,101172,4 years,MORTGAGE,14428,debt_consolidation, 60 months,Source Verified,0.48656370825306455,22848,2020-09-29 11:00:43.583203,5,10,0.22683915204649785,0,106215,fully_paid,0.0,14428.0,14428
23,68449,1 years,RENT,8078,debt_consolidation, 36 months,Source Verified,0.5201019594454375,21928,2014-05-07 11:00:43.583206,5,13,0.45320912516121786,0,79054,fully_paid,0.0,8078.0,8078
45,93786,8 years,MORTGAGE,16114,debt_consolidation, 36 months,Verified,0.9376028580982119,30642,2009-10-27 11:00:43.583210,2,4,0.6341748222136631,1,21161,fully_paid,0.0,16114.0,16114
29,60837,9 years,RENT,10129,debt_consolidation, 36 months,Verified,0.5278539894955591,21707,2022-03-01 11:00:43.583213,0,4,0.4419189120730271,0,27792,fully_paid,0.0,10129.0,10129
32,27403,4 years,RENT,16407,credit_card, 60 months,Not Verified,0.5248538308681651,14005,2011-02-04 11:00:43.583216,1,11,0.49400033700953067,0,80017,charged_off,8053.771047823736,12966.112638972734,16407
34,46888,10 years,MORTGAGE,2993,other, 60 months,Not Verified,0.6289763247396281,19823,2016-03-18 11:00:43.583220,2,13,0.6449223420190265,0,86375,fully_paid,0.0,2993.0,2993
38,109072,3 years,MORTGAGE,20650,debt_consolidation, 60 months,Not Verified,0.5063708040947601,15720,2016-09-22 11:00:43.583223,0,4,0.7112114046769695,0,40006,default,4445.0451349891255,14160.786952556911,20650
29,63150,2 years,RENT,15232,home_improvement, 36 months,Source Verified,0.3922570462106979,11674,2019-07-26 11:00:43.583226,1,3,0.315481473748101,0,35572,default,7438.573505670361,10236.723355492873,15232
42,63915,5 years,RENT,30459,credit_card, 36 months,Verified,0.465145006848726,9506,2006-01-13 11:00:43.583230,0,14,0.6340082018259761,0,46185,charged_off,6202.490443591273,19792.949416179148,30459
39,62504,3 years,OWN,24142,debt_consolidation, 36 months,Verified,0.5709614071302721,0,2021-04-30 11:00:43.583233,4,12,0.6129922444871623,0,58699,fully_paid,0.0,24142.0,24142
51,117603,10 years,RENT,18963,debt_consolidation, 60 months,Source Verified,0.6781526344066962,7578,2012-01-12 11:00:43.583236,0,7,0.30222628533274903,1,71769,fully_paid,0.0,18963.0,18963
39,110648,7 years,RENT,14132,home_improvement, 36 months,Source Verified,0.09786305931718808,14803,2010-03-12 11:00:43.583240,1,4,0.4187033466171025,0,73321,default,5322.708285799286,4152.232912764755,14132
52,125469,< 1 year,RENT,9892,other, 36 months,Source Verified,0.02195186717260078,0,2018-12-25 11:00:43.583243,2,6,0.5299370319753492,0,18331,fully_paid,0.0,9892.0,9892
59,66023,6 years,RENT,21596,credit_card, 36 months,Verified,0.6696750896676094,9851,2005-09-08 11:00:43.583247,5,14,0.7779896588071412,0,39208,fully_paid,0.0,21596.0,21596
53,77390,1 years,MORTGAGE,13393,debt_consolidation, 36 months,Not Verified,0.24050789543871526,24205,2008-08-30 11:00:43.583250,1,12,0.4170495578528485,0,0,fully_paid,0.0,13393.0,13393
32,32083,10+ years,RENT,23178,debt_consolidation, 36 months,Source Verified,0.06841340125580819,28432,2017-07-04 11:00:43.583253,2,6,0.5835309911694748,0,49294,fully_paid,0.0,23178.0,23178
46,106923,8 years,RENT,17805,debt_consolidation, 60 months,Not Verified,0.04960729305888367,9725,2006-03-08 11:00:43.583257,2,11,0.7337532929753248,0,8364,charged_off,1570.1321057722678,8165.239993140189,17805
54,40805,2 years,OWN,17855,credit_card, 36 months,Source Verified,0.7603696051271781,9350,2013-02-02 11:00:43.583260,3,4,0.8709361553111592,0,28045,default,8389.6745943401,11871.400254137472,17855
59,75419,5 years,MORTGAGE,19161,home_improvement, 60 months,Verified,0.5755225629055981,7800,2020-05-26 11:00:43.583263,4,4,0.5453655684423669,1,83121,charged_off,8522.03817987447,4036.73091446756,19161
62,42567,9 years,RENT,8562,debt_consolidation, 60 months,Not Verified,0.24098143707232952,9416,2018-01-10 11:00:43.583267,3,2,0.07606687537192697,0,61701,fully_paid,0.0,8562.0,8562
29,55278,8 years,RENT,7845,other, 36 months,Not Verified,0.2492491318865273,26426,2007-06-07 11:00:43.583270,5,7,0.68468305265617,0,60472,fully_paid,0.0,7845.0,7845
32,49068,2 years,RENT,7603,credit_card, 36 months,Source Verified,0.41097265743122835,31292,2021-04-11 11:00:43.583273,1,4,0.5422141005063006,0,50069,fully_paid,0.0,7603.0,7603
43,54803,9 years,MORTGAGE,22332,credit_card, 36 months,Source Verified,0.5718780995639703,0,2014-03-27 11:00:43.583277,3,2,0.33101685026647765,1,92113,fully_paid,0.0,22332.0,22332
45,56521,5 years,OWN,8379,major_purchase, 60 months,Verified,0.3411984477735244,6885,2015-06-03 11:00:43.583280,5,14,0.6422127142247105,1,31164,fully_paid,0.0,8379.0,8379
62,56293,10 years,MORTGAGE,9251,debt_consolidation, 36 months,Source Verified,0.24279434511935322,0,2018-05-22 11:00:43.583283,2,14,0.8730662750998126,0,54908,fully_paid,0.0,9251.0,9251
38,90833,6 years,MORTGAGE,18762,major_purchase, 36 months,Not Verified,0.6270093123739382,14713,2010-11-05 11:00:43.583289,1,11,0.541797851777476,0,53305,fully_paid,0.0,18762.0,18762
33,42378,3 years,MORTGAGE,13235,debt_consolidation, 36 months,Verified,0.39483237105677343,10116,2022-03-31 11:00:43.583292,3,10,0.1756376426057793,0,39543,fully_paid,0.0,13235.0,13235
53,75513,3 years,MORTGAGE,12341,debt_consolidation, 36 months,Verified,0.36167481686851644,18589,2016-04-30 11:00:43.583296,0,12,0.7888184195481015,0,114149,default,1936.5274978857508,906.8888896794732,12341
36,100448,10 years,OWN,11734,other, 36 months,Not Verified,0.5184249249490697,21632,2019-10-22 11:00:43.583299,5,2,0.5045288873189728,2,13372,default,3282.4518863707312,7785.742999662974,11734
37,57170,8 years,RENT,1000,major_purchase, 36 months,Verified,0.0,20522,2021-03-23 11:00:43.583302,5,6,0.6425097262380305,1,0,fully_paid,0.0,1000.0,1000
43,52052,< 1 year,MORTGAGE,8231,credit_card, 60 months,Source Verified,0.49482696023661954,0,2012-10-05 11:00:43.583306,4,6,0.5124024594850068,0,53239,fully_paid,0.0,8231.0,8231
49,64236,10 years,RENT,23270,credit_card, 60 months,Source Verified,0.48218322671860675,14742,2014-12-10 11:00:43.583309,0,3,0.5912337253705167,0,31908,charged_off,1726.3359571213693,1319.0448790291605,23270
41,99493,10 years,RENT,11224,home_improvement, 36 months,Source Verified,0.12421669025653348,0,2012-07-21 11:00:43.583312,1,14,0.6331366103812522,0,0,default,2912.8419838113123,5748.23102721448,11224
54,74852,10+ years,MORTGAGE,1696,other, 36 months,Source Verified,0.011725374203464645,32368,2015-08-22 11:00:43.583316,3,2,0.661389871976432,0,61275,charged_off,791.1468287388194,57.39516510326653,1696
31,56719,2 years,RENT,7944,debt_consolidation, 60 months,Verified,0.2871276892877681,11453,2021-06-13 11:00:43.583319,2,7,0.5293323784037202,0,57253,fully_paid,0.0,7944.0,7944
61,82096,< 1 year,OWN,17518,other, 36 months,Verified,0.43659467206105235,1335,2010-03-06 11:00:43.583322,3,8,0.3478846863240996,0,83668,fully_paid,0.0,17518.0,17518
53,42442,10+ years,OWN,17380,credit_card, 60 months,Not Verified,0.45697420348216866,9557,2008-04-03 11:00:43.583326,1,12,0.5387360702176334,2,33319,fully_paid,0.0,17380.0,17380
54,87033,10+ years,OWN,12940,credit_card, 36 months,Not Verified,0.7408092959643834,17078,2009-10-07 11:00:43.583329,1,12,0.657707447003867,0,0,fully_paid,0.0,12940.0,12940
23,80215,2 years,MORTGAGE,10175,credit_card, 36 months,Source Verified,0.43668389180424055,22332,2014-04-27 11:00:43.583332,1,10,0.34927877135727803,1,21850,fully_paid,0.0,10175.0,10175
54,62304,5 years,RENT,5184,credit_card, 36 months,Source Verified,0.120234667967687,28003,2014-02-09 11:00:43.583336,1,9,0.2786702964514236,1,0,charged_off,1111.338470397109,3977.678455868288,5184
54,49035,6 years,OWN,17577,major_purchase, 36 months,Verified,0.3498057111940004,15629,2007-06-01 11:00:43.583339,5,11,0.7666055597393603,1,94902,fully_paid,0.0,17577.0,17577
62,47832,10+ years,OWN,20865,credit_card, 60 months,Verified,0.1402713210022234,11661,2014-05-30 11:00:43.583342,3,4,0.8383162944489946,0,80174,charged_off,4219.442749322372,16636.578205954836,20865
34,83370,2 years,MORTGAGE,24022,major_purchase, 36 months,Not Verified,0.3641792892734699,21850,2010-01-21 11:00:43.583346,0,10,0.5076743935227458,0,88500,fully_paid,0.0,24022.0,24022
51,100724,5 years,MORTGAGE,7225,debt_consolidation, 36 months,Source Verified,0.6817821514965852,21576,2005-07-11 11:00:43.583349,2,2,0.6202439707036176,0,69993,fully_paid,0.0,7225.0,7225
54,54067,7 years,RENT,24558,home_improvement, 36 months,Verified,0.49184856127586224,16187,2005-11-20 11:00:43.583352,2,14,0.5751562257720864,3,7987,fully_paid,0.0,24558.0,24558
34,81459,10 years,MORTGAGE,14603,other, 60 months,Verified,0.25584304063800234,23096,2006-01-09 11:00:43.583356,4,7,0.064012310576609,1,37879,fully_paid,0.0,14603.0,14603
47,20000,10 years,RENT,15186,credit_card, 36 months,Verified,0.5184681539642781,8897,2012-04-10 11:00:43.583359,5,14,0.5413453694264218,0,73774,charged_off,3854.707325281735,6515.563135199956,15186
43,55384,8 years,MORTGAGE,21255,credit_card, 60 months,Verified,0.2444435672591202,14759,2010-05-17 11:00:43.583362,1,11,0.7931945972610639,0,0,fully_paid,0.0,21255.0,21255
60,69223,10+ years,RENT,11213,credit_card, 36 months,Not Verified,0.0,0,2017-03-14 11:00:43.583366,1,3,0.2651249960628228,0,63222,charged_off,1582.3558101394608,8939.466331375394,11213
23,47257,7 years,MORTGAGE,1000,other, 36 months,Not Verified,0.15330321801597477,28898,2013-02-13 11:00:43.583369,1,11,0.24683248208142944,0,73349,default,162.43669715756232,788.9424899361974,1000
59,46587,8 years,RENT,19934,other, 60 months,Not Verified,0.4916880803706596,10083,2017-01-14 11:00:43.583373,5,10,0.3539302371504326,1,117896,charged_off,820.8086197729174,3768.3424278298908,19934
60,53305,10+ years,RENT,17439,debt_consolidation, 36 months,Not Verified,0.554467208058862,28955,2009-03-02 11:00:43.583376,0,10,0.4051728876593689,1,78666,fully_paid,0.0,17439.0,17439
47,77304,9 years,OWN,12478,other, 36 months,Not Verified,0.7435295373361613,8438,2011-12-06 11:00:43.583379,1,9,0.633428513985608,1,64252,fully_paid,0.0,12478.0,12478
36,65316,5 years,MORTGAGE,19357,credit_card, 36 months,Source Verified,0.4682359258006713,18022,2018-06-06 11:00:43.583383,4,14,0.7641280808976023,0,50854,fully_paid,0.0,19357.0,19357
55,20000,5 years,OWN,20788,debt_consolidation, 36 months,Verified,0.669431858681721,15547,2015-07-09 11:00:43.583386,4,12,0.7594361449046483,0,66297,fully_paid,0.0,20788.0,20788
63,20000,< 1 year,MORTGAGE,4415,other, 36 months,Not Verified,0.5260186316263009,8980,2010-12-07 11:00:43.583389,0,8,0.6307894538109955,0,68314,default,650.8923257669678,1807.4798523896975,4415
61,54828,10 years,OWN,15157,credit_card, 36 months,Verified,0.5874805420944065,19796,2010-09-19 11:00:43.583393,5,7,0.18178270267235896,1,0,fully_paid,0.0,15157.0,15157
32,81442,4 years,OWN,1000,other, 36 months,Verified,0.6203440973178159,27769,2014-10-12 11:00:43.583396,1,3,0.18096391160751635,1,56403,charged_off,359.19794068845715,471.89405460863674,1000
24,20000,9 years,RENT,14134,debt_consolidation, 36 months,Verified,0.4974034312840562,32897,2020-09-23 11:00:43.583399,3,5,0.6468360463960047,0,0,charged_off,4074.342116898032,9867.382426523636,14134
27,57506,5 years,MORTGAGE,12390,debt_consolidation, 36 months,Source Verified,0.6149697443361273,22427,2008-05-31 11:00:43.583403,3,11,0.18260259994705225,0,0,default,6047.484912086469,9510.510751913209,12390
30,56843,2 years,RENT,18443,credit_card, 36 months,Verified,0.26028939012345653,2899,2009-08-29 11:00:43.583406,2,8,0.6110709856104998,0,51261,fully_paid,0.0,18443.0,18443
27,104708,10 years,MORTGAGE,7488,debt_consolidation, 60 months,Verified,0.0,944,2011-10-05 11:00:43.583409,0,14,0.555499339235893,1,64357,fully_paid,0.0,7488.0,7488
30,60374,8 years,MORTGAGE,12049,home_improvement, 60 months,Source Verified,0.5301479408186318,26389,2018-02-22 11:00:43.583413,3,7,0.407307822701246,0,10221,fully_paid,0.0,12049.0,12049
60,79574,7 years,MORTGAGE,1000,debt_consolidation, 36 months,Not Verified,0.47495570617173466,5027,2015-11-22 11:00:43.583416,2,10,0.0,0,82814,charged_off,434.19705643538754,384.85852215057326,1000
52,73531,8 years,OWN,18902,credit_card, 36 months,Source Verified,0.2249455802849996,21159,2011-12-13 11:00:43.583419,4,14,0.5403563552653958,0,95585,fully_paid,0.0,18902.0,18902
53,20000,10+ years,MORTGAGE,14381,debt_consolidation, 60 months,Not Verified,0.14750951966706777,16339,2008-02-26 11:00:43.583423,2,14,0.6023713576541345,1,74178,fully_paid,0.0,14381.0,14381
62,89205,3 years,MORTGAGE,15610,debt_consolidation, 36 months,Verified,0.42613497997852384,28187,2022-05-04 11:00:43.583426,1,6,0.38877864784459937,0,49198,fully_paid,0.0,15610.0,15610
33,75384,4 years,RENT,4545,home_improvement, 36 months,Verified,0.5433843904771022,20099,2008-05-01 11:00:43.583429,1,13,0.28161290788637316,0,59187,fully_paid,0.0,4545.0,4545
29,82706,5 years,MORTGAGE,17786,debt_consolidation, 60 months,Source Verified,0.503982014467317,14694,2020-03-08 11:00:43.583433,4,13,0.5586670514606575,0,53386,fully_paid,0.0,17786.0,17786
